167,JavaScript: Calculate how many numbers in the given array are less or equal to the given value using the percentile formula,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Calculate how many numbers in the given array are less or equal to the given value using the percentile formula</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const percentile = (arr, val) =>
  (100 * arr.reduce((acc, v) => acc + (v < val ? 1 : 0) + (v === val ? 0.5 : 0), 0)) / arr.length;

console.log(percentile([1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 6));
","Hard
"
169,JavaScript: Create a function that invokes fn with partials appended to the arguments it receives,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create a function that invokes fn with partials appended to the arguments it receives</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const partialRight = (fn, ...partials) => (...args) => fn(...args, ...partials);
const greet = (greeting, name) => greeting + ' ' + name + '!';
const greetJohn = partialRight(greet, 'John');
console.log(greetJohn('Hello'));
","Hard
"
171,JavaScript: Parse a HTTP Cookie header string and return an object of all cookie name-value pairs,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Parse a HTTP Cookie header string and return an object of all cookie name-value pairs</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const parseCookie = str =>
  str
    .split(';')
    .map(v => v.split('='))
    .reduce((acc, v) => {
      acc[decodeURIComponent(v[0].trim())] = decodeURIComponent(v[1].trim());
      return acc;
    }, {});
console.log(parseCookie('foo=bar; equation=E%3Dmc%5E2'));
","Medium
"
173,,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get the nth element of a given array</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const nthElement = (arr, n = 0) => (n > 0 ? arr.slice(n, n + 1) : arr.slice(n))[0];
console.log(nthElement(['a', 'b', 'c'], 1));
console.log(nthElement(['a', 'b', 'b'], -3));
","Medium
"
174,JavaScript: Convert a NodeList to an array,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Convert a NodeList to an array</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const nodeListToArray = nodeList => Array.prototype.slice.call(nodeList);
console.log(nodeListToArray(document.childNodes));
","Medium
"
175,JavaScript: Get the index of the function in an array of functions which executed the fastest,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get the index of the function in an array of functions which executed the fastest</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const mostPerformant = (fns, iterations = 10000) => {
  const times = fns.map(fn => {
    const before = performance.now();
    for (let i = 0; i < iterations; i++) fn();
    return performance.now() - before;
  });
  return times.indexOf(Math.min(...times));
};

console.log(mostPerformant([
  () => {
    // Loops through the entire array before returning `false`
    [1, 2, 3, 4, 5, 6, 7, 8, 9, '10'].every(el => typeof el === 'number');
  },
  () => {
    // Only needs to reach index `1` before returning false
    [1, '2', 3, 4, 5, 6, 7, 8, 9, 10].every(el => typeof el === 'number');
  }
])); // 1
","Medium
"
177,"JavaScript: Get the minimum value of an array, after mapping each element to a value using the provided function","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get the minimum value of an array, after mapping each element to a value using the provided function</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const minBy = (arr, fn) => Math.min(...arr.map(typeof fn === 'function' ? fn : val => val[fn]));
console.log(minBy([{ n: 4 }, { n: 2 }, { n: 8 }, { n: 6 }], o => o.n));
console.log(minBy([{ n: 4 }, { n: 2 }, { n: 8 }, { n: 6 }], 'n'));
","Easy
"
178,JavaScript: Create a new object from the combination of two or more objects,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create a new object from the combination of two or more objects</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const merge = (...objs) =>
  [...objs].reduce(
    (acc, obj) =>
      Object.keys(obj).reduce((a, k) => {
        acc[k] = acc.hasOwnProperty(k) ? [].concat(acc[k]).concat(obj[k]) : obj[k];
        return acc;
      }, {}),
    {}
  );
const object = {
  a: [{ x: 2 }, { y: 4 }],
  b: 1
};
const other = {
  a: { z: 3 },
  b: [2, 3],
  c: 'foo'
};
console.log(merge(object, other));
","Easy
"
179,"JavaScript: Compare two objects to determine if the first one contains equivalent property values to the second one, based on a provided function","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Compare two objects to determine if the first one contains equivalent property values to the second one, based on a provided function</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const matchesWith = (obj, source, fn) =>
  Object.keys(source).every(
    key =>
      obj.hasOwnProperty(key) && fn
        ? fn(obj[key], source[key], key, obj, source)
        : obj[key] == source[key]
  );
const isGreeting = val => /^h(?:i|ello)$/.test(val);

console.log(matchesWith(
  { greeting: 'hello' },
  { greeting: 'hi' },
  (oV, sV) => isGreeting(oV) && isGreeting(sV)
));
","Medium
"
180,"JavaScript: Create a new object from the specified object, where all the keys are in lowercase","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create a new object from the specified object, where all the keys are in lowercase</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const lowercaseKeys = obj =>
  Object.keys(obj).reduce((acc, key) => {
    acc[key.toLowerCase()] = obj[key];
    return acc;
  }, {});
const myObj = { Name: 'Adam', sUrnAME: 'Smith' };
const myObjLower = lowercaseKeys(myObj);
console.log(myObjLower);
","Easy
"
186,JavaScript: Check whether the given argument is a symbol,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Check whether the given argument is a symbol</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const isSymbol = val => typeof val === 'symbol';
console.log(isSymbol(Symbol('x')));
console.log(isSymbol(Symbol(1)));
console.log(isSymbol(Symbol(')')));
","Medium
"
188,"JavaScript: Return 1 if the array is sorted in ascending order, -1 if it is sorted in descending order or 0 if it is not sorted","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Return 1 if the array is sorted in ascending order, -1 if it is sorted in descending order or 0 if it is not sorted</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const isSorted = arr => {
  let direction = -(arr[0] - arr[1]);
  for (let [i, val] of arr.entries()) {
    direction = !direction ? -(arr[i - 1] - arr[i]) : direction;
    if (i === arr.length - 1) return !direction ? 0 : direction;
    else if ((val - arr[i + 1]) * direction > 0) return 0;
  }
};
console.log(isSorted([0, 1, 2, 2]));
console.log(isSorted([4, 3, 2]));
console.log(isSorted([4, 3, 5]));
","Hard
"
189,"JavaScript: Return true if an object looks like a Promise, false otherwise","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Return true if an object looks like a Promise, false otherwise</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const isPromiseLike = obj =>
  obj !== null &&
  (typeof obj === 'object' || typeof obj === 'function') &&
  typeof obj.then === 'function';

console.log(isPromiseLike({
  then: function() {
    return '';
  }
})); 
console.log(isPromiseLike(null));
console.log(isPromiseLike({}));
","Medium
"
190,JavaScript: Get a boolean determining if the passed value is primitive or not,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get a boolean determining if the passed value is primitive or not</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const isPrimitive = val => !['object', 'function'].includes(typeof val) || val === null;

console.log(isPrimitive(null));
console.log(isPrimitive(50));
console.log(isPrimitive('Hello!'));
console.log(isPrimitive(false));
console.log(isPrimitive(Symbol()));
console.log(isPrimitive([]));
","Hard
"
191,JavaScript: Check whether the provided integer is a prime number or not,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Check whether the provided integer is a prime number or not</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const isPrime = num => {
  const boundary = Math.floor(Math.sqrt(num));
  for (var i = 2; i <= boundary; i++) if (num % i === 0) return false;
  return num >= 2;
};

console.log(isPrime(11));
console.log(isPrime(17));
console.log(isPrime(8));
","Medium
"
195,JavaScript: Check if a given argument is a number,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Check if a given argument is a number</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const isNumber = val => typeof val === 'number';

console.log(isNumber('1'));
console.log(isNumber(1));
","Medium
"
201,JavaScript: Check whether the first numeric argument is divisible by the second one,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Check whether the first numeric argument is divisible by the second one</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const isDivisible = (dividend, divisor) => dividend % divisor === 0;

console.log(isDivisible(6, 3));
console.log(isDivisible(5, 3));
console.log(isDivisible(100, 10));
console.log(isDivisible(0, 3));
","Hard
"
206,"JavaScript: Check whether a given string is an anagram of another string (case-insensitive, ignores spaces, punctuation and special characters)","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Check whether a given string is an anagram of another string</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const isAnagram = (str1, str2) => {
  const normalize = str =>
    str
      .toLowerCase()
      .replace(/[^a-z0-9]/gi, '')
      .split('')
      .sort()
      .join('');
  return normalize(str1) === normalize(str2);
};
console.log(isAnagram('iceman', 'cinema')); 
console.log(isAnagram('madam', 'madam'));
","Easy
"
210,"JavaScript: Get a list of elements that exist in both arrays, after applying the provided function to each array element of both","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get a list of elements that exist in both arrays, after applying the provided function to each array element of both</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const intersectionBy = (a, b, fn) => {
  const s = new Set(b.map(x => fn(x)));
  return a.filter(x => s.has(fn(x)));
};

console.log(intersectionBy([2.1, 1.2], [2.3, 3.4], Math.floor));
","Hard
"
212,JavaScript: Create a n-dimensional array with given value,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create a n-dimensional array with given value</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const initializeNDArray = (val, ...args) =>
  args.length === 0
    ? val
    : Array.from({ length: args[0] }).map(() => initializeNDArray(val, ...args.slice(1)));

console.log(initializeNDArray(1, 3));
console.log(initializeNDArray(5, 2, 2, 2));
","Medium
"
215,JavaScript: Get all the elements of an array except the last one,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get all the elements of an array except the last one</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const initial = arr => arr.slice(0, -1);
console.log(initial([1, 2, 3]));  
console.log(initial([0, -1, -2]));
","Medium
"
223,JavaScript: Calculate the greatest common divisor between two or more numbers/arrays,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Calculate the greatest common divisor between two or more numbers/arrays</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const gcd = (...arr) => {
  const _gcd = (x, y) => (!y ? x : gcd(y, x % y));
  return [...arr].reduce((a, b) => _gcd(a, b));
};
console.log(gcd(8, 36));
console.log(gcd(...[12, 8, 32]));
","Medium
"
224,JavaScript: Remove HTML/XML tags from string,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Remove HTML/XML tags from string</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const stripHTMLTags = str => str.replace(/<[^>]*>/g, '');
console.log(stripHTMLTags('<p><em>lorem</em> <strong>ipsum</strong></p>'));
","Medium
"
225,JavaScript: Get the standard deviation of an array of numbers,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get the standard deviation of an array of numbers</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const standardDeviation = (arr, usePopulation = false) => {
  const mean = arr.reduce((acc, val) => acc + val, 0) / arr.length;
  return Math.sqrt(
    arr.reduce((acc, val) => acc.concat((val - mean) ** 2), []).reduce((acc, val) => acc + val, 0) /
      (arr.length - (usePopulation ? 0 : 1))
  );
};

console.log(standardDeviation([10, 2, 38, 23, 38, 23, 21]));
console.log(standardDeviation([10, 2, 38, 23, 38, 23, 21], true));
","Medium
"
226,JavaScript: Get n random elements at unique keys from array up to the size of array,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get n random elements at unique keys from array up to the size of array</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const sampleSize = ([...arr], n = 1) => {
  let m = arr.length;
  while (m) {
    const i = Math.floor(Math.random() * m--);
    [arr[m], arr[i]] = [arr[i], arr[m]];
  }
  return arr.slice(0, n);
};

console.log(sampleSize([1, 2, 3], 2)); 
console.log(sampleSize([1, 2, 3], 4));
","Medium
"
233,JavaScript: Flatten an object with the paths for keys,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Flatten an object with the paths for keys</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const flattenObject = (obj, prefix = '') =>
  Object.keys(obj).reduce((acc, k) => {
    const pre = prefix.length ? prefix + '.' : '';
    if (typeof obj[k] === 'object') Object.assign(acc, flattenObject(obj[k], pre + k));
    else acc[pre + k] = obj[k];
    return acc;
  }, {});
console.log(flattenObject({ a: { b: { c: 1 } }, d: 1 }));
","Medium
"
237,"JavaScript: Generate an array, containing the Fibonacci sequence, up until the nth term","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Generate an array, containing the Fibonacci sequence, up until the nth term</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const fibonacci = n =>
  Array.from({ length: n }).reduce(
    (acc, val, i) => acc.concat(i > 1 ? acc[i - 1] + acc[i - 2] : i),
    []
  );
console.log(fibonacci(2)); 
console.log(fibonacci(3)); 
console.log(fibonacci(6));
","Medium
"
238,JavaScript: Calculate the factorial of a number,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Calculate the factorial of a number</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const factorial = n =>
  n < 0
    ? (() => {
        throw new TypeError('Negative numbers are not allowed!');
      })()
    : n <= 1
      ? 1
      : n * factorial(n - 1);

console.log(factorial(1));
console.log(factorial(5));
console.log(factorial(7));
","Medium
"
241,JavaScript: Remove elements in an array until the passed function returns true,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Remove elements in an array until the passed function returns true</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const dropWhile = (arr, func) => {
  while (arr.length > 0 && !func(arr[0])) arr = arr.slice(1);
  return arr;
};

console.log(dropWhile([1, 2, 3, 4], n => n >= 3));
","Hard
"
246,JavaScript: Convert an given angle from degrees to radians,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Convert an given angle from degrees to radians</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const degreesToRads = deg => (deg * Math.PI) / 180.0;
console.log(degreesToRads(90.0));
console.log(degreesToRads(30.0));
","Hard
"
248,JavaScript: Deep flatten an array,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Deep flatten an array</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const deepFlatten = arr => [].concat(...arr.map(v => (Array.isArray(v) ? deepFlatten(v) : v)));
console.log(deepFlatten([1, [2], [[3], 4], 5]));
","Easy
"
251,JavaScript: Write a JSON object to a file,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Write a JSON object to a file</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const fs = require('fs');
const JSONToFile = (obj, filename) =>
  fs.writeFile(`${filename}.json`, JSON.stringify(obj, null, 2));
JSONToFile({ test: 'is passed' }, 'testJsonFile'); // writes the object to 'testJsonFile.json'
","Medium
"
255,"JavaScript: Return true if the provided predicate function returns true for at least one element in a collection, false otherwise","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Return true if the provided predicate function returns true for at least one element in a collection, false otherwise</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const any = (arr, fn = Boolean) => arr.some(fn);
console.log(any([0, 1, 2, 0], x => x >= 2));
console.log(any([0, 0, 1, 0]));
","Medium
"
264,JavaScript: Capitalize the first letter of every word in a string,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Capitalize the first letter of every word in a string</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const capitalizeEveryWord = str => str.replace(/\b[a-z]/g, char => char.toUpperCase());
console.log(capitalizeEveryWord('hello world!'));
","Easy
"
265,JavaScript: Chunk an array into smaller arrays of a specified size,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Chunk an array into smaller arrays of a specified size</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const chunk = (arr, size) =>
  Array.from({ length: Math.ceil(arr.length / size) }, (v, i) =>
    arr.slice(i * size, i * size + size)
  );
console.log(chunk([1, 2, 3, 4, 5], 2));
","Easy
"
266,JavaScript: Clamp number within the inclusive range specified by the given boundary values a and b,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Clamp number within the inclusive range specified by the given boundary values a and b</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const clampNumber = (num, a, b) => Math.max(Math.min(num, Math.max(a, b)), Math.min(a, b));
console.log(clampNumber(2, 3, 5));
console.log(clampNumber(1, -1, -5));
","Easy
"
